Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2024-10-26,Specialty Coffee Blend,Premium Foods,Asia Pacific,Singapore,West,164729,136795,Partner,2024-Q4,2024-10
2024-10-26,Fine Dining Experience,Beverages,Europe,France,Nice,209593,172125,Partner,2024-Q4,2024-10
2024-10-26,Restaurant POS System,Restaurant Services,North America,United States,San Antonio,130284,126695,Retail,2024-Q4,2024-10
2024-10-26,Corporate Catering Service,Food Technology,North America,Mexico,Puebla,420588,330411,Direct Sales,2024-Q4,2024-10
2024-10-26,Nutrition Tracking App,Premium Foods,North America,United States,San Antonio,237425,237291,Retail,2024-Q4,2024-10
2024-10-26,Organic Produce Box,Beverages,North America,Mexico,Puebla,257035,315947,Partner,2024-Q4,2024-10
2024-10-26,Craft Beer Selection,Restaurant Services,Europe,France,Bordeaux,167242,160114,Mobile App,2024-Q4,2024-10
2024-10-26,Fine Dining Experience,Beverages,North America,Canada,Edmonton,99198,112761,Wholesale,2024-Q4,2024-10
2024-10-26,Organic Produce Box,Premium Foods,North America,Canada,Vancouver,396751,467007,Direct Sales,2024-Q4,2024-10
2024-10-26,Gourmet Food Collection,Restaurant Services,Europe,Germany,Düsseldorf,85867,89462,Partner,2024-Q4,2024-10
2024-10-26,Event Catering Package,Restaurant Services,Europe,France,Paris,212987,257512,Partner,2024-Q4,2024-10
2024-10-26,Food Delivery Platform,Restaurant Services,Asia Pacific,Japan,Kawasaki,270247,208380,Direct Sales,2024-Q4,2024-10
2024-10-26,Artisan Bakery Products,Restaurant Services,Europe,France,Strasbourg,221246,251923,Mobile App,2024-Q4,2024-10
2024-10-26,Premium Wine Collection,Beverages,North America,Canada,Montreal,62488,70504,Wholesale,2024-Q4,2024-10
2024-10-26,Nutrition Tracking App,Food Technology,Europe,Germany,Dortmund,231697,298021,Online,2024-Q4,2024-10
2024-10-26,Kitchen Equipment Solution,Restaurant Services,Asia Pacific,Japan,Nagoya,116367,127613,Retail,2024-Q4,2024-10
2024-10-26,Restaurant POS System,Beverages,Asia Pacific,Japan,Fukuoka,160891,130172,Mobile App,2024-Q4,2024-10
2024-10-26,Fine Dining Experience,Premium Foods,Europe,Germany,Hamburg,322542,342998,Partner,2024-Q4,2024-10
2024-10-26,Organic Produce Box,Premium Foods,Europe,Germany,Essen,141480,182951,Wholesale,2024-Q4,2024-10
2024-10-26,Artisan Bakery Products,Beverages,North America,Canada,Edmonton,211783,223715,Online,2024-Q4,2024-10
2024-10-27,Restaurant POS System,Catering Solutions,North America,Mexico,Monterrey,174815,241626,Online,2024-Q4,2024-10
2024-10-27,Artisan Bakery Products,Beverages,Asia Pacific,Australia,Canberra,131256,111050,Wholesale,2024-Q4,2024-10
2024-10-27,Artisan Bakery Products,Restaurant Services,Europe,France,Toulouse,248982,194322,Mobile App,2024-Q4,2024-10
2024-10-27,Restaurant POS System,Premium Foods,Europe,France,Lyon,114331,94519,Partner,2024-Q4,2024-10
2024-10-27,Restaurant POS System,Restaurant Services,North America,Canada,Winnipeg,203989,236039,Wholesale,2024-Q4,2024-10
2024-10-27,Specialty Coffee Blend,Catering Solutions,North America,United States,Los Angeles,190505,175979,Wholesale,2024-Q4,2024-10
2024-10-27,Restaurant POS System,Restaurant Services,Asia Pacific,Japan,Tokyo,310054,380292,Direct Sales,2024-Q4,2024-10
2024-10-27,Kitchen Equipment Solution,Restaurant Services,Asia Pacific,Australia,Sydney,123403,138920,Partner,2024-Q4,2024-10
2024-10-27,Premium Wine Collection,Restaurant Services,Europe,Germany,Leipzig,105316,145684,Direct Sales,2024-Q4,2024-10
2024-10-27,Craft Beer Selection,Catering Solutions,Asia Pacific,Singapore,East,121077,153541,Online,2024-Q4,2024-10
2024-10-27,Recipe Management System,Restaurant Services,Europe,Germany,Cologne,258216,259985,Retail,2024-Q4,2024-10
2024-10-27,Food Safety Software,Restaurant Services,Europe,Germany,Munich,228622,313895,Partner,2024-Q4,2024-10
2024-10-27,Food Safety Software,Catering Solutions,Europe,United Kingdom,Manchester,178118,184741,Online,2024-Q4,2024-10
2024-10-27,Nutrition Tracking App,Restaurant Services,Europe,France,Lyon,276002,295031,Direct Sales,2024-Q4,2024-10
2024-10-27,Event Catering Package,Premium Foods,Europe,France,Marseille,203024,198945,Partner,2024-Q4,2024-10
2024-10-27,Food Delivery Platform,Premium Foods,Europe,United Kingdom,Leeds,151771,208851,Wholesale,2024-Q4,2024-10
2024-10-27,Food Delivery Platform,Food Technology,Asia Pacific,Australia,Adelaide,250207,222993,Direct Sales,2024-Q4,2024-10
2024-10-27,Recipe Management System,Food Technology,North America,Canada,Toronto,206702,145230,Partner,2024-Q4,2024-10
2024-10-27,Organic Produce Box,Beverages,Asia Pacific,Japan,Sapporo,107558,110033,Direct Sales,2024-Q4,2024-10
2024-10-27,Corporate Catering Service,Food Technology,North America,Mexico,León,80952,75705,Wholesale,2024-Q4,2024-10
2024-10-27,Premium Wine Collection,Beverages,North America,Mexico,León,272743,196569,Direct Sales,2024-Q4,2024-10
2024-10-27,Corporate Catering Service,Food Technology,North America,Mexico,Tijuana,171890,226979,Mobile App,2024-Q4,2024-10
2024-10-27,Artisan Bakery Products,Premium Foods,Europe,France,Lyon,157537,120913,Partner,2024-Q4,2024-10
2024-10-27,Gourmet Food Collection,Food Technology,Europe,United Kingdom,Edinburgh,112004,99351,Wholesale,2024-Q4,2024-10
2024-10-27,Corporate Catering Service,Premium Foods,Europe,France,Lille,156221,194073,Retail,2024-Q4,2024-10
2024-10-27,Corporate Catering Service,Premium Foods,North America,Mexico,Monterrey,95697,125771,Online,2024-Q4,2024-10
2024-10-27,Restaurant POS System,Catering Solutions,North America,Canada,Calgary,118609,122585,Wholesale,2024-Q4,2024-10
2024-10-27,Restaurant POS System,Beverages,North America,Mexico,Nezahualcóyotl,312823,355400,Direct Sales,2024-Q4,2024-10
2024-10-27,Food Delivery Platform,Restaurant Services,Europe,France,Strasbourg,192516,226409,Online,2024-Q4,2024-10
2024-10-27,Craft Beer Selection,Food Technology,Asia Pacific,Japan,Kawasaki,117652,158976,Online,2024-Q4,2024-10
2024-10-27,Corporate Catering Service,Catering Solutions,North America,Mexico,Tijuana,77470,76065,Wholesale,2024-Q4,2024-10
2024-10-27,Restaurant POS System,Premium Foods,North America,Mexico,Guadalajara,162512,160349,Wholesale,2024-Q4,2024-10
2024-10-27,Fine Dining Experience,Food Technology,Asia Pacific,Japan,Kobe,166134,168832,Retail,2024-Q4,2024-10
2024-10-28,Food Safety Software,Food Technology,Asia Pacific,Japan,Fukuoka,89734,81511,Partner,2024-Q4,2024-10
2024-10-28,Recipe Management System,Catering Solutions,Europe,France,Toulouse,344581,247904,Direct Sales,2024-Q4,2024-10
2024-10-28,Fine Dining Experience,Catering Solutions,Europe,Germany,Hamburg,142624,175237,Wholesale,2024-Q4,2024-10
2024-10-28,Corporate Catering Service,Beverages,Asia Pacific,Japan,Kawasaki,98550,109746,Mobile App,2024-Q4,2024-10
2024-10-28,Restaurant POS System,Premium Foods,Asia Pacific,Japan,Nagoya,169343,126257,Mobile App,2024-Q4,2024-10
2024-10-28,Premium Wine Collection,Catering Solutions,Asia Pacific,Japan,Osaka,89090,122293,Wholesale,2024-Q4,2024-10
2024-10-28,Recipe Management System,Premium Foods,Asia Pacific,Australia,Brisbane,91204,82951,Wholesale,2024-Q4,2024-10
2024-10-28,Food Delivery Platform,Beverages,North America,Mexico,Chihuahua,258996,259925,Direct Sales,2024-Q4,2024-10
2024-10-28,Organic Produce Box,Beverages,Asia Pacific,Australia,Perth,161614,142827,Partner,2024-Q4,2024-10
2024-10-28,Premium Wine Collection,Catering Solutions,North America,United States,San Jose,114872,92951,Retail,2024-Q4,2024-10
2024-10-28,Food Delivery Platform,Catering Solutions,Europe,United Kingdom,Manchester,236385,293447,Partner,2024-Q4,2024-10
2024-10-28,Food Delivery Platform,Premium Foods,Europe,United Kingdom,Leeds,147170,136322,Wholesale,2024-Q4,2024-10
2024-10-28,Event Catering Package,Premium Foods,Europe,Germany,Düsseldorf,209388,175469,Direct Sales,2024-Q4,2024-10
2024-10-28,Organic Produce Box,Food Technology,Europe,United Kingdom,Birmingham,269060,342936,Retail,2024-Q4,2024-10
2024-10-28,Nutrition Tracking App,Catering Solutions,North America,United States,San Antonio,125360,113830,Wholesale,2024-Q4,2024-10
2024-10-28,Restaurant POS System,Restaurant Services,North America,United States,Los Angeles,227221,294549,Retail,2024-Q4,2024-10
2024-10-28,Organic Produce Box,Catering Solutions,North America,United States,Phoenix,157239,139826,Wholesale,2024-Q4,2024-10
2024-10-28,Gourmet Food Collection,Restaurant Services,Asia Pacific,Japan,Nagoya,82453,69090,Online,2024-Q4,2024-10
2024-10-28,Food Safety Software,Catering Solutions,North America,United States,Houston,134669,96661,Partner,2024-Q4,2024-10
2024-10-28,Nutrition Tracking App,Beverages,Europe,Germany,Munich,214021,247540,Wholesale,2024-Q4,2024-10
2024-10-28,Gourmet Food Collection,Restaurant Services,Europe,Germany,Frankfurt,214100,262637,Online,2024-Q4,2024-10
2024-10-28,Craft Beer Selection,Premium Foods,Europe,France,Paris,143110,132408,Wholesale,2024-Q4,2024-10
2024-10-28,Restaurant POS System,Restaurant Services,North America,Mexico,Zapopan,198230,186260,Direct Sales,2024-Q4,2024-10
2024-10-28,Food Safety Software,Restaurant Services,North America,Canada,Toronto,141251,163813,Mobile App,2024-Q4,2024-10
2024-10-28,Nutrition Tracking App,Food Technology,North America,United States,Chicago,238052,268752,Online,2024-Q4,2024-10
2024-10-28,Corporate Catering Service,Premium Foods,Europe,United Kingdom,Birmingham,122278,162363,Mobile App,2024-Q4,2024-10
2024-10-28,Restaurant POS System,Restaurant Services,Asia Pacific,Japan,Saitama,83521,61336,Mobile App,2024-Q4,2024-10
2024-10-28,Kitchen Equipment Solution,Restaurant Services,Europe,Germany,Düsseldorf,130576,166876,Direct Sales,2024-Q4,2024-10
2024-10-28,Specialty Coffee Blend,Beverages,Europe,France,Toulouse,166749,181846,Direct Sales,2024-Q4,2024-10
2024-10-28,Organic Produce Box,Beverages,Asia Pacific,Singapore,West,205163,262065,Mobile App,2024-Q4,2024-10
2024-10-28,Artisan Bakery Products,Restaurant Services,Europe,United Kingdom,Bristol,86932,71270,Partner,2024-Q4,2024-10
2024-10-28,Gourmet Food Collection,Food Technology,Europe,United Kingdom,Glasgow,51514,43671,Wholesale,2024-Q4,2024-10
2024-10-28,Event Catering Package,Premium Foods,Europe,United Kingdom,Liverpool,88299,123251,Partner,2024-Q4,2024-10
2024-11-01,Artisan Bakery Products,Beverages,Europe,Germany,Leipzig,230660,222744,Partner,2024-Q4,2024-11
2024-11-01,Craft Beer Selection,Catering Solutions,Europe,United Kingdom,London,142281,111108,Partner,2024-Q4,2024-11
2024-11-01,Event Catering Package,Catering Solutions,North America,Mexico,Nezahualcóyotl,146416,141297,Partner,2024-Q4,2024-11
2024-11-01,Event Catering Package,Beverages,North America,United States,Phoenix,247205,255113,Direct Sales,2024-Q4,2024-11
2024-11-01,Event Catering Package,Food Technology,Europe,France,Marseille,220259,156936,Partner,2024-Q4,2024-11
2024-11-01,Artisan Bakery Products,Catering Solutions,Asia Pacific,Singapore,North,59738,53652,Wholesale,2024-Q4,2024-11
2024-11-01,Specialty Coffee Blend,Food Technology,Europe,France,Nice,204150,214352,Online,2024-Q4,2024-11
2024-11-01,Kitchen Equipment Solution,Beverages,North America,Mexico,Tijuana,216937,208028,Mobile App,2024-Q4,2024-11
2024-11-01,Recipe Management System,Premium Foods,Europe,Germany,Leipzig,194568,207596,Wholesale,2024-Q4,2024-11
2024-11-01,Nutrition Tracking App,Food Technology,Europe,France,Montpellier,224467,157409,Wholesale,2024-Q4,2024-11
2024-11-01,Organic Produce Box,Beverages,North America,Canada,Mississauga,172962,187100,Retail,2024-Q4,2024-11
2024-11-01,Recipe Management System,Food Technology,North America,United States,New York,233729,215492,Mobile App,2024-Q4,2024-11
2024-11-01,Artisan Bakery Products,Beverages,Europe,France,Marseille,142285,114518,Partner,2024-Q4,2024-11
2024-11-01,Artisan Bakery Products,Food Technology,Europe,Germany,Dortmund,107453,94563,Wholesale,2024-Q4,2024-11
2024-11-01,Restaurant POS System,Premium Foods,North America,Mexico,León,162579,221018,Retail,2024-Q4,2024-11
2024-11-01,Premium Wine Collection,Premium Foods,Europe,Germany,Essen,111962,106446,Mobile App,2024-Q4,2024-11
2024-11-01,Specialty Coffee Blend,Premium Foods,Asia Pacific,Singapore,Northeast,200111,222289,Retail,2024-Q4,2024-11
2024-11-01,Kitchen Equipment Solution,Food Technology,North America,United States,San Jose,277386,262434,Mobile App,2024-Q4,2024-11
2024-11-01,Fine Dining Experience,Catering Solutions,North America,United States,Chicago,125774,117164,Partner,2024-Q4,2024-11
2024-11-01,Craft Beer Selection,Catering Solutions,Europe,France,Nantes,84065,67764,Mobile App,2024-Q4,2024-11
2024-11-01,Food Delivery Platform,Food Technology,Asia Pacific,Australia,Melbourne,70952,81576,Online,2024-Q4,2024-11
2024-11-01,Event Catering Package,Restaurant Services,North America,United States,Philadelphia,165748,126684,Mobile App,2024-Q4,2024-11
2024-11-01,Food Safety Software,Restaurant Services,Europe,United Kingdom,Cardiff,159582,122031,Partner,2024-Q4,2024-11
2024-11-02,Premium Wine Collection,Beverages,Europe,Germany,Munich,206279,267143,Online,2024-Q4,2024-11
2024-11-02,Nutrition Tracking App,Food Technology,Asia Pacific,Singapore,North,142922,116544,Wholesale,2024-Q4,2024-11
2024-11-02,Corporate Catering Service,Beverages,Europe,United Kingdom,Birmingham,235134,194411,Partner,2024-Q4,2024-11
2024-11-02,Nutrition Tracking App,Premium Foods,North America,Mexico,Guadalajara,294760,384878,Direct Sales,2024-Q4,2024-11
2024-11-02,Organic Produce Box,Catering Solutions,Asia Pacific,Australia,Wollongong,55335,72674,Mobile App,2024-Q4,2024-11
2024-11-02,Specialty Coffee Blend,Beverages,Asia Pacific,Japan,Sapporo,239789,298344,Retail,2024-Q4,2024-11
2024-11-02,Food Safety Software,Catering Solutions,Europe,France,Nantes,448357,371892,Direct Sales,2024-Q4,2024-11
2024-11-02,Event Catering Package,Premium Foods,Europe,Germany,Essen,206705,199865,Wholesale,2024-Q4,2024-11
2024-11-02,Recipe Management System,Premium Foods,North America,Mexico,León,89285,98233,Mobile App,2024-Q4,2024-11
2024-11-02,Recipe Management System,Food Technology,North America,Mexico,Nezahualcóyotl,297453,220144,Direct Sales,2024-Q4,2024-11
2024-11-02,Specialty Coffee Blend,Food Technology,Asia Pacific,Australia,Perth,154486,178965,Online,2024-Q4,2024-11
2024-11-02,Fine Dining Experience,Food Technology,Asia Pacific,Australia,Newcastle,194946,211766,Direct Sales,2024-Q4,2024-11
2024-11-02,Organic Produce Box,Food Technology,North America,Mexico,Mexico City,266579,240736,Retail,2024-Q4,2024-11
2024-11-02,Corporate Catering Service,Catering Solutions,Asia Pacific,Japan,Tokyo,118150,122953,Mobile App,2024-Q4,2024-11
2024-11-02,Food Delivery Platform,Catering Solutions,Asia Pacific,Japan,Saitama,223262,232280,Retail,2024-Q4,2024-11
2024-11-02,Gourmet Food Collection,Beverages,Europe,Germany,Essen,396742,537635,Direct Sales,2024-Q4,2024-11
2024-11-02,Craft Beer Selection,Food Technology,North America,United States,Los Angeles,270424,318713,Partner,2024-Q4,2024-11
2024-11-02,Recipe Management System,Beverages,North America,United States,Philadelphia,173064,197154,Wholesale,2024-Q4,2024-11
2024-11-02,Fine Dining Experience,Food Technology,Asia Pacific,Singapore,Northeast,66776,83673,Wholesale,2024-Q4,2024-11
2024-11-02,Gourmet Food Collection,Beverages,North America,Mexico,León,225857,209822,Direct Sales,2024-Q4,2024-11
2024-11-02,Premium Wine Collection,Beverages,Europe,United Kingdom,Cardiff,228268,234482,Mobile App,2024-Q4,2024-11
2024-11-02,Restaurant POS System,Premium Foods,North America,United States,Los Angeles,145312,188883,Wholesale,2024-Q4,2024-11
2024-11-02,Corporate Catering Service,Catering Solutions,Europe,United Kingdom,Sheffield,137327,171598,Direct Sales,2024-Q4,2024-11
2024-11-02,Gourmet Food Collection,Catering Solutions,Europe,Germany,Frankfurt,378871,465735,Direct Sales,2024-Q4,2024-11
2024-11-02,Premium Wine Collection,Food Technology,Europe,United Kingdom,Bristol,128494,98963,Online,2024-Q4,2024-11
2024-11-02,Recipe Management System,Catering Solutions,Asia Pacific,Singapore,Northeast,137090,159607,Wholesale,2024-Q4,2024-11
2024-11-02,Nutrition Tracking App,Catering Solutions,Asia Pacific,Australia,Perth,59129,43527,Wholesale,2024-Q4,2024-11
2024-11-02,Fine Dining Experience,Restaurant Services,Europe,Germany,Cologne,115011,99336,Online,2024-Q4,2024-11
2024-11-02,Artisan Bakery Products,Premium Foods,North America,Mexico,León,189734,208418,Retail,2024-Q4,2024-11
2024-11-02,Fine Dining Experience,Premium Foods,Asia Pacific,Singapore,North,133272,142719,Wholesale,2024-Q4,2024-11
2024-11-02,Recipe Management System,Beverages,North America,Mexico,Juárez,165008,174702,Partner,2024-Q4,2024-11
2024-11-02,Artisan Bakery Products,Beverages,Europe,Germany,Essen,311576,272648,Direct Sales,2024-Q4,2024-11
2024-11-02,Restaurant POS System,Premium Foods,Europe,United Kingdom,Edinburgh,156297,206945,Wholesale,2024-Q4,2024-11
2024-11-02,Premium Wine Collection,Food Technology,North America,Canada,Hamilton,113864,156785,Online,2024-Q4,2024-11
2024-11-02,Craft Beer Selection,Premium Foods,Asia Pacific,Singapore,East,62348,84198,Wholesale,2024-Q4,2024-11
2024-11-02,Kitchen Equipment Solution,Catering Solutions,North America,Mexico,Chihuahua,160933,159450,Mobile App,2024-Q4,2024-11
2024-11-02,Gourmet Food Collection,Beverages,North America,Mexico,Puebla,208130,169207,Partner,2024-Q4,2024-11
2024-11-02,Organic Produce Box,Premium Foods,North America,United States,San Antonio,177770,141659,Online,2024-Q4,2024-11
2024-11-02,Artisan Bakery Products,Food Technology,Europe,France,Nice,137211,150536,Online,2024-Q4,2024-11
2024-11-02,Corporate Catering Service,Beverages,North America,Mexico,Zapopan,116004,128169,Retail,2024-Q4,2024-11
2024-11-02,Event Catering Package,Food Technology,Asia Pacific,Japan,Saitama,279258,369132,Direct Sales,2024-Q4,2024-11
2024-11-02,Corporate Catering Service,Beverages,Asia Pacific,Singapore,West,154786,163153,Online,2024-Q4,2024-11
2024-11-02,Food Safety Software,Restaurant Services,Europe,France,Toulouse,169219,129277,Partner,2024-Q4,2024-11
2024-11-02,Specialty Coffee Blend,Food Technology,North America,Canada,Winnipeg,149365,137186,Mobile App,2024-Q4,2024-11
